id,word,answer,hint,category
2301,代わりに: **急がず焦らず**,いそがずあせらず,落ち着いて行動すること,慣用句
2302,代わりに: **塵一つない**,ちりひとつない,非常に清潔である,慣用句
2303,代わりに: **知らぬ間に**,しらぬまに,いつの間にか,慣用句
2304,代わりに: **三文芝居**,さんもんしばい,面白くない安っぽい芝居,慣用句
2305,代わりに: **花も実もある**,はなもみもある,外見も中身も優れている,慣用句
2306,代わりに: **覆面を剥がす**,ふくめんをはがす,正体を暴く,慣用句
2307,代わりに: **蛙の面に水**,かえるのつらにみず,どんな仕打ちを受けても全く気にしない,慣用句
2308,代わりに: **立場をわきまえる**,たちばをわきまえる,自分の置かれた状況や役割を理解する,慣用句
2309,代わりに: **能書きを垂れる**,のうがきをたれる,自慢話をする、長々と説明する,慣用句
2310,代わりに: **油が切れる**,あぶらがきれる,疲れ果てる、精力が尽きる,慣用句
2311,代わりに: **口が軽い**,くちがかるい,秘密を守れない,慣用句
2312,代わりに: **失敗を恐れるな**,しっぱいをおそれるな,失敗を恐れずに挑戦せよ,慣用句
2313,代わりに: **暗澹たる思い**,あんたんたるおもい,暗く沈んだ気持ち,慣用句
2314,代わりに: **喉を枯らす**,のどをからす,大声を出して声が出なくなる,慣用句
2315,代わりに: **笑って済ます**,わらってすます,真剣に取り合わず、笑ってごまかす,慣用句
2316,代わりに: **情け深い**,なさけぶかい,思いやりがある,慣用句
2317,代わりに: **早とちり**,はやとちり,早合点して間違いを犯すこと,慣用句
2318,代わりに: **案に相違する**,あんいそういする,予想と違う,慣用句
2319,代わりに: **二足のわらじ**,にそくのわらじ,両立しにくい二つの職業や立場を兼ねること,慣用句
2320,代わりに: **馬鹿にする**,ばかにする,人を軽んじる,慣用句
2321,代わりに: **可愛さ余って憎さ百倍**,かわいさあまってにくさひゃくばい,可愛がっていた分だけ憎しみも深くなる,ことわざ
2322,代わりに: **火急の用**,かきゅうのよう,緊急の用事,慣用句
2323,代わりに: **労多くして功少なし**,ろうおおくしてこうすくなし,多くの努力をしたのに、成果が少ないこと,ことわざ
2324,代わりに: **備えを固める**,そなえをかためる,準備を万端にする,慣用句
2325,代わりに: **郷愁に駆られる**,きょうしゅうにかられる,故郷を懐かしく思う,慣用句
2326,代わりに: **捕らえどころがない**,とらえどころがない,はっきりとしない、つかみどころがない,慣用句
2327,代わりに: **出る幕ではない**,でるまくではない,自分が関わるべきではない,慣用句
2328,代わりに: **持ちつ持たれつ**,もちつもたれつ,互いに助け合いながら関係を保つこと,慣用句
2329,代わりに: **虎の子**,とらのこ,大切にしているお金や物,慣用句
2330,代わりに: **風雲急を告げる**,ふううんきゅうをつげる,事態が緊迫している様子,慣用句
2331,代わりに: **三種の神器**,さんしゅのじんぎ,なくてはならない三つのもの,慣用句
2332,代わりに: **足元から鳥が立つ**,あしもとからとりがたつ,急な出来事に驚く,慣用句
2333,代わりに: **息が長い**,いきがながい,人気や活動が長く続く,慣用句
2334,代わりに: **大口を叩く**,おおぐちをたたく,偉そうなことを言う、自慢する,慣用句
2335,代わりに: **顔パス**,かおぱす,顔を覚えられているので、身分証明なしで通れること,慣用句
2336,代わりに: **肩越しに**,かたごしに,後ろから、または斜めから見る,慣用句
2337,代わりに: **気が立つ**,きがたつ,感情がたかぶる,慣用句
2338,代わりに: **息が切れる**,いきがきれる,疲労で呼吸が困難になる,慣用句
2339,代わりに: **舌がもつれる**,したがもつれる,酒に酔うなどでろれつが回らない,慣用句
2340,**一事が万事**,いちじがばんじ,一つのことからすべてのことが推し量れること,ことわざ
2341,**腕の見せ所**,うでのみせどころ,自分の能力を発揮するべき場面,慣用句
2342,**お茶にする**,おちゃにする,休憩したり、軽食をとったりすること,慣用句
2343,**顔が立つ**,かおがたつ,面目が保たれる,慣用句
2344,**肩入れする**,かたいれする,ひいきして手助けする,慣用句
2345,**気が咎める**,きがとがめる,悪いことをしたと感じて良心が痛む,慣用句
2346,**口が悪い**,くちがわるい,人に対して辛辣なことを言う,慣用句
2347,**腰が引ける**,こしがひける,自信がなく、尻込みする,慣用句
2348,**高みの見物**,たかみのけんぶつ,争いなどに参加せず、安全な場所から見ていること,慣用句
2349,**手を取り合う**,てをとりあう,協力し合う,慣用句
2350,**とどのつまり**,とどのつまり,結局、最終的には,慣用句
2351,**喉を鳴らす**,のどをならす,気持ちよさそうに声を出す,慣用句
2352,**白紙に戻す**,はくしにもどす,計画などを最初からやり直す,慣用句
2353,**呉下の阿蒙**,ごかのあもう,昔と変わらず進歩がない人,故事成語
2354,**風の吹き回し**,かぜのふきまわし,事の成り行き、状況の変化,慣用句
2355,**文句なし**,もんくなし,全く異議がない、完璧である,慣用句
2356,**おのれを責める**,おのれをせめる,自分自身の過ちを深く反省する,慣用句
2357,**血も凍る**,ちもこおる,非常に恐ろしい,慣用句
2358,**目を見張る**,めをみはる,驚きや感心で大きく目を見開く,慣用句
2359,**二の次**,にのつぎ,重要度が低いこと,慣用句
2360,**後手後手**,ごてごて,対応が遅れてしまうこと,慣用句
2361,**水の泡**,みずのあわ,努力などが無駄になること,慣用句
2362,**提灯を吊る**,ちょうちんを吊る,人に便乗して威張ること,慣用句
2363,**根掘り葉掘り**,ねほりはほり,徹底的に尋ねる,慣用句
2364,**七面倒臭い**,ななめんどうくさい,非常に面倒である,慣用句
2365,**無益の費**,むえきのついえ,無駄な出費,慣用句
2366,**青い鳥**,あおいとり,幸福の象徴、手の届かない理想,慣用句
2367,**危機感**,ききかん,危険が迫っていると感じる気持ち,慣用句
2368,**百害あって一利なし**,ひゃくがいあっていちりなし,害ばかり多くて何の利益もないこと,ことわざ
2369,**石に灸**,いしにきゅう,全く効果がないこと,慣用句
2370,**急がず焦らず**,いそがずあせらず,落ち着いて行動すること,慣用句
2371,**塵一つない**,ちりひとつない,非常に清潔である,慣用句
2372,**知らぬ間に**,しらぬまに,いつの間にか,慣用句
2373,**三文芝居**,さんもんしばい,面白くない安っぽい芝居,慣用句
2374,**花も実もある**,はなもみもある,外見も中身も優れている,慣用句
2375,**覆面を剥がす**,ふくめんをはがす,正体を暴く,慣用句
2376,**蛙の面に水**,かえるのつらにみず,どんな仕打ちを受けても全く気にしない,慣用句
2377,**隣の貧乏暇なし**,となりのびんぼうひまなし,貧しい家は忙しい,ことわざ
2378,**立場をわきまえる**,たちばをわきまえる,自分の置かれた状況や役割を理解する,慣用句
2379,**能書きを垂れる**,のうがきをたれる,自慢話をする、長々と説明する,慣用句
2380,**油が切れる**,あぶらがきれる,疲れ果てる、精力が尽きる,慣用句
2381,**口が軽い**,くちがかるい,秘密を守れない,慣用句
2382,**失敗を恐れるな**,しっぱいをおそれるな,失敗を恐れずに挑戦せよ,慣用句
2383,**暗澹たる思い**,あんたんたるおもい,暗く沈んだ気持ち,慣用句
2384,**喉を枯らす**,のどをからす,大声を出して声が出なくなる,慣用句
